PID,RELS_EXT_hasModel_uri_s,RELS_EXT_isMemberOfCollection_uri_ms,RELS_EXT_isMemberOf_uri_ms,RELS_EXT_isConstituentOf_uri_ms,RELS_EXT_isPageOf_uri_ms,dc.format,dc.language,dc.relation,dc.description,dc.coverage,dc.identifier,dc.subject,dc.contributor,dc.publisher,dc.date,dc.title,dc.rights,dc.type,dc.source,dc.creator,sequence,file,ID,model
msvu:6220,,info:fedora/msvu:6190,,,,"12 pages\, colour",,,Topics covered include: Mount Students Think Pink and Run for a Cure for Breast Cancer; Ashley Dawe; From the Editor; Jeffery Michael; New MSVU Online Paper; Sons of Butcher: A Grade-A Cut; Sarah Maclellan; Halifax Rockers Celebrate Nova Scotia Good Times; Jeff Deviller; The Random Review - Slushy; Mtisunge Matenda; love fest pub; November at Vinnie's Pub; Kenny Fitzpatrick; If You 'Were Appointed President of MSVU for One Week What Woud You do for Students?; Helle Haven Peterson; MSVU's New Mascot Grants Exclusive Interview to The Sentinel; Read What Monty Had to Say About the MSVU Experience; Niki Toomey; Red Friday; Support Our Troops; Jeremy Neilson; Reppin' for my Homies; Cynthia Martin; Please Return Parking Pass; What Has the Cornerstore Been Up To?; More Than Just Information; Jane McCormack Food Resource and Diversity Centre November News Update; International Month Inspires Delicious Recipe; Anneke Vink; Faith and Food; Jewish Culture and Food Diversity,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6220,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Ashley Dawe (Editor),Mount Saint Vincent University (Issuing body)",,"November\, 2006","2006\, Vol. 2. No. 3: Mount Students Think Pink and Run for a Cure for Breast Cancer",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6220/datastream/OBJ/download,50,islandora:sp_pdf
msvu:6237,,info:fedora/msvu:6190,,,,16 pages; colour,,,Topics covered include: Darrell MacLean; News from the Library; 2009/2010 Students' Union Executive Team and Student Representative Council; Tutor Database; Cat Wilson; Gender Stereotypes Affect Healthcare Process; Valeria Nekhim; One Snap and You're a Burlesque Star: Montreal Burlesque Photographer Gives Clients the Royal Treatment; Peter Pumpkin Head; Something Wicked Comes This Way; Stacey McLachlan; Secret Meat: Not So Sweet; Andrew Hawley; Carleton University Women's Soccer Team Ends Suspension Rookie Initiation Causes Team to Forfeit Two Games,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6237,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,"October\, 2009","2009\, Vol. 6. No. 2: Halloween Arrives",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6237/datastream/OBJ/download,51,islandora:sp_pdf
msvu:6221,,info:fedora/msvu:6190,,,,"8 pages\, colour",,,"Topics covered include: Monty's Best of 06: The Mountain Lion Counts it Down; Kenny Fitzpatrick; Allison MacNeil; Finding Feminism; Ashley Dawe; From the Editor; Crystal Tobin; Well the Weather Outside is Frightful!; Students' Union Welcomes New Team Member and Bids Fond Farewell to Existing Staff; Nikki Tommey; Tales from a Lonely Info Desk Worker; Allison Saunders; Let's Give 'Em Something to Talk About; Sarah Maclellan; Goo Goo Dolls Let Love In at Halifax Metro Centre; Jane MacCormack; Holiday Season Brings Cheer to Mount Families; Allison MacNeil; What the Career Planning Centre Can Do for You!; Kate Buchan; You Are What You Eat; Erica Savage; Food For Thought\, Have We Lost Touch; Food Resource Stock is on the Up;","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6221,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Ashley Dawe (Editor),Mount Saint Vincent University (Issuing body)",,"February\, 2007","2007\, Vol. 2. No. 4: Monty's Best of 06: The Mountain Lion Counts it Down",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6221/datastream/OBJ/download,52,islandora:sp_pdf
msvu:6225,,info:fedora/msvu:6190,,,,"12 pages\, colour",,,"Topics covered include: Ashley Dawe; From the Editor; Chris Peters; The Turn Style Jazz Band; Allison Steeves; Coming to Canada: A Journey From China; Anna Suutarla; A Summer Away\, A Great Escape; Meet Some of MSVU's Co-op Students; Evelyn Schlosser; Halifax Student Networking Opportunity at MSVU; Suzanne Estabrooks; MSVU Needs You. Be a Leader. Be a Mentor; Jeff Deviller; A Different Kind of Mystic; Heath Church; Live Well at the Mount; Kenny Fitzpatrick; Is School Spirt Dead; Jenn Jackson and Scott Brown; Metro Transit Moanings; Jeff Deviller; But What's Our Motivation; Allison Steeves; One Thing I've Learned Talking to Strangers Isn't Always a Bad Thing; Alana Green; Organize Anything; Darrell MacLean; News From the MSVU Library; Andrew Carver and Meghan Witzaney; Fantastically Playful Children; Allison Halley; October at the Corner Store","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6225,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Ashley Dawe (Editor),Mount Saint Vincent University (Issuing body)",,"October\, 2007","2007\, Vol. 3\, No. 2: Is School Spirit Dead: Or Just On Facebook",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6225/datastream/OBJ/download,53,islandora:sp_pdf
msvu:6226,,info:fedora/msvu:6190,,,,"12 pages\, colour",,,"Topics covered include: Ashley Dawe; From the Editor; Blair Thompson; MSVU or Trump Towers; Amy Eaton; Tutors at MSVU; Charlotte Carter; I'm Graduating; What's Next?; Meg Raven; Apply Now for Library Awards; David Porter; Students Helping in Afganistan; Meng Zhao; Exciting Events for International Month; Anna Suutarla; November is International Month at MSVU; Cafe Workers Going Bald to Raise Hope; Jenn Jackson; Reviving Rosaria; Shawn McKim U-Pass Thumbs Up; Alicia Earle; News from the Info Desk; Local Artist Noriko; Challenging Conventional Ideas into New Creations; Justin Swindell; The Sentinel Presents the Artistic Stylings of Justin Swindell; The MSVU Outdoors Society Wants You; Shawn McKim; ""Accross the Universe"" - All You Need is Plot; Chris Dewolf; Mount... Seeeecrets; Alison Steeves; One Thing I've Learned: Dancing Makes Everything Better; Kenny Fitzpatrick; Checking In with Mount Cup 2007/2008; Bruno Perron; A Day at the Office with a Drag Queen; Lyndsay Wareham; Strawberry Salsa; Jeremy Neilson; Love; Athletics and Recreation November News","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6226,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Ashley Dawe (Editor),Mount Saint Vincent University (Issuing body)",,"November\, 2007","2007\, Vol. 3\, No. 3: The Return of Mr. Mount? Would the Real Brady Michaels Please Stand Up",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6226/datastream/OBJ/download,54,islandora:sp_pdf
msvu:6238,,info:fedora/msvu:6190,,,,16 pages; colour,,,Topics covered include: Darrell MacLean; News from the Library; Jeremy Neilson; Prayer Room Opening; The Mount Celebrates International Education Week - November 10-20th; Mary Jane Leslie; Alexander Keith's Birthday Bash!; Tips to Get Through Mid-Term Season; Information about H1Na (Human Swine Influenza) Vaccine; Elgato; Suicide Man; Varsity (sports) Information; What Really Grinds My Gears,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6238,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,"November\, 2009","2009\, Vol 6. No. 3: MSVU Prayer Room Now Open",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6238/datastream/OBJ/download,55,islandora:sp_pdf
msvu:6230,,info:fedora/msvu:6190,,,,"12 pages\, colour",,,Topics covered include: Kenny Fitzpatrick; What Is Your MSVU Vision; Michael P. Whalen; MSVU Needs Your Input; Shani Pearson; Student Leadership Award; Amy Eaton; Crosswalk Crisis; Darrell MacLean; Library News; Jennifer Jackson; Right to Play; Kristen Pickett; Rogi Orazio: A New World Spin on Old World Charm; Jeremy Neilson; Dr. Draino Love's Guide to Dating; Shawn McKim; Valentine's Day,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6230,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,February; 2008,"2008\, Vol 3. No. 5: The Love Issue",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6230/datastream/OBJ/download,56,islandora:sp_pdf
msvu:6232,,info:fedora/msvu:6190,,,,"15 pages\, colour",,,"Topics covered include: Dj Scribble's Top-Ten to Listen to If You Haven't Heard; Meaghan Kerr; One Person's Trash is Another Person's Meal; Justin Bromberg; Bird Shit\, Gentrification\, and Chain-smoking - 80's Montreal Exposed; Trumped Business Competition - Win Up to $7000 in Cash While Bolstering Your Resume; Career Advancement in Federal Government: Lunch and Learn Session; Annual Award Recognizes Student Leadership; Jonathan Ore; Does Toronto Have Room for a Second NHL Team?; Andrea Moir; Student Broadcasters to work 2010 Olympics; Giles Roy; Spandex diaries: the world according to American Apparel; Amanda Marie-Quintino; Shisha Smoking: Harmless High or Harmful Habit","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6232,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,"January\, 2009","2009\, Vol. 5\, No. 1: Brady Michaels Takes to the Stage for Mr. Mount",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6232/datastream/OBJ/download,57,islandora:sp_pdf
msvu:6233,,info:fedora/msvu:6190,,,,16 pages; colour,,,Topics covered include: River Smith; No Strangers; Dj Scribbles; Betcha Didn't Know These Weird Facts; A Link to our Future; Darrell MacLean; News from the Library; Jeremy Neilson; Dear Fellow Students; It's Graduation Time - Opportunity Awaits; Alex Fox; The Wrestler Ponders the Fate of Washed-up Athletes; Anna Rocoski; The do's and don'ts of dieting: Tips on how to lose some of that holiday weight; Morris MacLeod; What Really Grinds My Gears; Kristen Wagnerlntercamp; The desperate search for less annoying words; Ethan Cabel; Exploring the Politics of the Gay Community;,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6233,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,"February\, 2009","2009\, Vol. 5. No. 2: It's Time to Run",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6233/datastream/OBJ/download,58,islandora:sp_pdf
msvu:6234,,info:fedora/msvu:6190,,,,16 pages; colour,,,"Topics covered include: Nicole Arsenaut; Get Dirty. Get Real: Opportunities to Learn from Organic Farmers in the Maritimes\, and Across the Country; Darrell MacLean; News from the Library; A Loss to the Mount Community; Mark Harnish; Jeremy Neilson; Message from the President; Abe Toulany; Jenn Jackson; MSVU Awards Night; Michael Connoers; Meat Lover Goes Veggies for a Month; Mary Jane Leslie; Charlie Mac Productions - Vodcasts on the Rise; Morris MacLeod; What Really Grinds My Gears...; Leanne Yu; Twilight Success Takes Over Washington Town","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6234,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,May 2009,"2009\, Vol. 5\, No. 3: Convocation Arrives",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6234/datastream/OBJ/download,59,islandora:sp_pdf
msvu:6210,,info:fedora/msvu:6198,,,,16 pages; colour,,,Topics covered include: Jeremie Fink; Coup D'etat; Tarun Treon; What Weapons?; Throne Speech Smashes Solutions; Tim Fisher; Student Hawk; Michael Marshall; Marshall Seeks Green Nod; Heather MacDonald; Order of Point; Julia Feltham; Get Your Jolies; Rachel Dodds; Catching the First Time Vibe!; Scott MacDonald; The Prison of Poverty; Darren P. O'Connell; 7th Annual Charity Ball Embarks a New Record; Monica Njoku; Going Once Going Twice Sold!; A Few Bad Apples Spoil the Whole Darn Bunch; James Liboiron; Conan in Canada; Movie and Music Reviews; Food Bank at the Mount; Lana Neil; Walk to Cure Diabetes; Announcement of Referendum;,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6210,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Keiran Gibbs (Editor),Mount Saint Vincent University (Issuing body)",,"February\, 2004","2004\, Vol. 2\, No. 4: Blank",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6210/datastream/OBJ/download,60,islandora:sp_pdf
msvu:6218,,info:fedora/msvu:6190,,,,"12 pages\, colour",,,"Topics covered include: Niki Toomey; MSVU Crosswalk Instructions; Brenda Hattie; Mount Allies Welcome Social; Ashley Dawe; From the Editor; Lloyd Nash; Welcome From Your Students' Union President; Allison MacNeil; Frosh Survival Guides; One Student Shares Her Insights on Making Friends\, Mastering the Hill\, and Opening Doors On and Off Campus; Meaghan O'Hara; Rally and Vigil in Halifax Perfectly Timed With 16th International AIDS Conference in Toronto; Ryan Quinn; A Balancing Act; Working Full or Part Time While at. School is Sometimes Unavoidable\, But There are Ways to Soften the Blow; Allanah McCormack; A Welcome to Our New International Students; Jane MacCormack; New and Improved Food Resource and Diversity Centres; Why You Should Read Comics: Yes You; Important Dates From the Registrar's Office","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6218,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mount Saint Vincent University (Issuing body),Ashley Dawe (Editor)",,"September\, 2006","2006\, Vol. 2\, No. 1: MSVU Crosswalk Instructions",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6218/datastream/OBJ/download,61,islandora:sp_pdf
msvu:6229,,info:fedora/msvu:6190,,,,16 pages; colour,,,"Topics covered include: Kira S.; DJ MayDay on the Record; ""Safari Fiesta"" - 7th Annual Multicultural Night; Darrell MacLean; News From the Library; Free Public Lecture on Violence Against Women; Ingrid Jenker; Art Gallery News; MSVU Students Scare Up A Good Time!; Saluting the Class of 2009! Grad Class Event; My First Year in University; Madeline Colman; Girl Talk actually likes the music he samples Gregg Gillis fuses pop\, hip-hop and 90's grunfe for a living; Kira Sharwey; 'Cabbie'; Simon Yackulic; U of A profs aim to save bears; Morris MacLeod; What Really Grinds My Gears - With Morris Morris MacLeod; ACE SMU\, Saint Mary's University and EO Media Announce erd Annual ""Trumped"" Competition; Lee Bruce; MSVU Races to a School Spirt Win; Brendan Kergin; Up in smoke: talking pot with marijuana activist Ted Smith","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6229,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mount Saint Vincent University (Editor),Mount Saint Vincent University (Issuing body)",,November. 2008,"2008\, Vol 4. No. 3: The MSVU International Society Presents Multicultural Night 2008!",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6229/datastream/OBJ/download,62,islandora:sp_pdf
