PID,RELS_EXT_hasModel_uri_s,RELS_EXT_isMemberOfCollection_uri_ms,RELS_EXT_isMemberOf_uri_ms,RELS_EXT_isConstituentOf_uri_ms,RELS_EXT_isPageOf_uri_ms,dc.format,dc.language,dc.relation,dc.description,dc.coverage,dc.identifier,dc.subject,dc.contributor,dc.publisher,dc.date,dc.title,dc.rights,dc.type,dc.source,dc.creator,sequence,file,ID,model
cbu:1161,,info:fedora/cbu:faculty-works,,,,,,International Perspectives--0381-4874,,,"cbu:1161,citekey: Guy1979,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Guy\, J (author)",,1979,Agony of Nicaragua,,"Text,Journal Article",,,,,594,ir:citationCModel
cbu:1077,,info:fedora/cbu:faculty-works,,,,,,0014-1704--Ethics,,,"cbu:1077,citekey: Keshen1988,doi: 10.1086/293043,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Keshen\, Richard (author)",,1988,"Moral Concerns - Almond\,b",CC-BY,"Text,Journal Article",,,,https://cbufaces.cairnrepo.org/islandora/object/cbu:1077/datastream/PDF/download,595,ir:citationCModel
cbu:336,,info:fedora/cbu:faculty-works,,,,,,0376-8716--Drug and Alcohol Dependence,"Background: People who inject drugs have been central to the development of harm reduction initiatives. Referred to as peer workers\, peer helpers\, or natural helpers\, people with lived experience of drug use leverage their personal knowledge and skills to deliver harm reduction services. Addressing a gap in the literature\, this systematic review focuses on the roles of people who inject drugs in harm reduction initiatives\, how programs are organized\, and obstacles and facilitators to engaging people with lived experience in harm reduction programs\, in order to inform practice and future research. Methods: This systematic review included searches for both peer reviewed and gray literature. All titles and abstracts were screened by two reviewers. A structured data extraction tool was developed and utilized to systematically code information concerning peer roles and participation\, program characteristics\, obstacles\, and facilitators. Results: On the basis of specific inclusion criteria 164 documents were selected\, with 127 peer-reviewed and 37 gray literature references. Data extraction identified key harm reduction program characteristics and forms of participation including 36 peer roles grouped into five categories\, as well as obstacles and facilitators at systemic\, organizational\, and individual levels. Conclusions: Research on harm reduction programs that involve people with lived experience can help us better understand these approaches and demonstrate their value. Current evidence provides good descriptive content but the field lacks agreed-upon approaches to documenting the ways peer workers contribute to harm reduction initiatives. Implications and ten strategies to better support peer involvement in harm reduction programs are identified. (C) 2015 Elsevier Ireland Ltd. All rights reserved.",,"cbu:336,citekey: Marshall2015,doi: 10.1016/j.drugalcdep.2015.03.002,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies","c virus-infection,driven intervention,Harm   reduction,hepatitis-c,heroin overdose,hiv,hiv prevention intervention,Injection drug use,new-york-city,overdose prevention,Participation,Peer worker,risk avoidance   partnership,secondary syringe exchange,Systematic review,take-home naloxone","Marshall\, Z (author),Dechman\, M (author),Minichiello\, A (author),Alcock\, L (author),Harris\, G (author)",,2015,Peering into the literature: A systematic review of the roles of people who inject drugs in harm reduction initiatives,,"Text,Journal Article",,,,,596,ir:citationCModel
cbu:403,,info:fedora/cbu:faculty-works,,,,,,978-3-319-06578-6,"Nanotechnology holds great promise in advancing affordable mine water treatment and remediation technologies by improving treatment efficiency and performance. Further\, it promises to overcome major challenges faced by existing treatment technologies through provision of highly efficient\, modular\, and multifunctional processes facilitating new treatment capabilities. Such technologies could further allow economic utilization of mine water as a source of commercially viable products. This chapter provides an overview of recent and future developments in nanotechnology that would benefit contemporary mine water treatment regimes\, while investigating novel abate approaches possible through the use of nanotechnology. The chapter discusses candidate nanomaterials\, their advantages and limitations relative to existing processes\, and the unique properties and surface-active mechanisms that enable their adoption in mine water treatment applications.",,"cbu:403,citekey: Oakes2014,serial number: 978-3-319-06578-6 978-3-319-06577-9,cbu-school: School of Science and Technology,cbu-school: Research Centers and Others,cbu-department: Biology,cbu-department: Chemistry,cbu-department: Verschuren Centre,https://novanet-primo.hosted.exlibrisgroup.com/primo-explore/fulldisplay?docid=NOVANET_ALEPH005345880&context=L&vid=CBU&search_scope=default_scope&tab=default_tab&lang=en_US","in-vitro,gold nanoparticles,coal fly-ash,heavy-metal removal,self-assembled monolayers,silver nanoparticles,surface-energy transfer,titanium-dioxide nanoparticles,uranium mill tailings,waste-water","Oakes\, Ken (author),Shan\, Zhi (author),Kaliaperumal\, Rajendran (author),Zhang\, Shine (author)",Springer,2014,Nanotechnology in Contemporary Mine Water Issues,,"Text,Book\, Section",,,,,597,ir:citationCModel
cbu:472,,info:fedora/cbu:faculty-works,,,,,,1101-1262--European Journal of Public Health,,,"cbu:472,citekey: Steenbeek2012,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Steenbeek\, A (author),Langille\, D (author),Andrea\, G (author),Fisher\, M (author),Krug\, Kate (author),MacDonald\, C (author),MacDonald\, Jo-Ann (author),McLeod\, P (author),O'Sullivan\, L (author),Perrott\, S (author)",,2012,Sexual Health Services and Sexual Health Promotion Among Undergraduate Students in the Atlantic Canada,,"Text,Journal Article",,,,,598,ir:citationCModel
cbu:847,,info:fedora/cbu:faculty-works,,,,,,0044-5851--Acadiensis,,,"cbu:847,citekey: Davey2001,cbu-school: School of Arts and Social Sciences,cbu-department: Literature\, Folklore & The Arts",,"Davey\, W (author),MacKinnon\, Richard (author)",,2001,Nicknaming patterns and traditions among Cape-Breton coal miners (An analysis of the oral culture tradition in late 19th-century and early 20th-century Canadian mining communities),,"Text,Journal Article",,,,,599,ir:citationCModel
cbu:871,,info:fedora/cbu:faculty-works,,,,,,0967-2559--International Journal of Philosophical Studies,,,"cbu:871,citekey: Nicholls1999,cbu-school: School of Arts and Social Sciences,cbu-department: Humanities",,"Nicholls\, Rod (author)",,1999,"Metaphysics to metafictions: Hegel\, Nietzsche\, and the end of philosophy",,"Text,Journal Article",,,,,600,ir:citationCModel
cbu:818,,info:fedora/cbu:faculty-works,,,,,,0022-5363--Journal of Value Inquiry,,,"cbu:818,citekey: Keshen2003,10.1023/A:1024007322053,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Keshen\, Richard (author)",,2003,Morals from motives,,"Text,Journal Article",,,,,601,ir:citationCModel
cbu:324,,info:fedora/cbu:faculty-works,,,,,,2158-2440--Sage Open,"This work explores the adoption and implementation of Sport Canada's long-term athlete development (LTAD) model by coaches and tries to understand the barriers to and enablers of these processes. LTAD adoption was studied in 14 coaches (5 female\, 9 male) in seven sports while implementation was assessed among 10 different coaches (2 female\, 8 male) from nine sports. Semistructured interviews ascertained coaches' perceptions of and experiences with the LTAD model in their coaching practice. Coaches adhered to the global vision and general principles of LTAD. However\, several barriers to LTAD adoption and implementation were identified. A mismatch between the model's long-term and the short-term visions of results in sport was perceived as deterrent to LTAD adoption and implementation. Coaches involved in early development sports mentioned a lack of compatibility of LTAD with the demands of their sport. Coaches also perceived complexity in LTAD athlete's developmental stage determination and the identification of ""windows of opportunity"" or critical periods. These barriers should be addressed to complete diffusion of LTAD among Canadian coaches.",,"cbu:324,citekey: Beaudoin2015,doi: 10.1177/2158244015595269,cbu-school: School of Arts and Social Sciences,cbu-department: Experiential Studies in Community and Sport","education,diffusion,coaching,sport,implementation,athlete development,Rogers's (2003)   innovation-diffusion process","Beaudoin\, Charlotte (author),Callary\, Bettina (author),Trudeau\, Francois (author)",,2015,Coaches' Adoption and Implementation of Sport Canada's Long-Term Athlete Development Model,CC-BY,"Text,Journal Article",,,,https://cbufaces.cairnrepo.org/islandora/object/cbu:324/datastream/PDF/download,602,ir:citationCModel
cbu:294,,info:fedora/cbu:faculty-works,,,,,,0800-0395--Polar Research,"The Arctic is affected by global environmental change and also by diverse interests from many economic sectors and industries. Over the last decade\, various actors have attempted to explore the options for setting up integrated and comprehensive trans-boundary systems for monitoring and observing these impacts. These Arctic Observation Systems (AOS) contribute to the planning\, implementation\, monitoring and evaluation of environmental change and responsible social and economic development in the Arctic. The aim of this article is to identify the two-way relationship between AOS and tourism. On the one hand\, tourism activities account for diverse changes across a broad spectrum of impact fields. On the other hand\, due to its multiple and diverse agents and far-reaching activities\, tourism is also well-positioned to collect observational data and participate as an actor in monitoring activities. To accomplish our goals\, we provide an inventory of tourism-embedded issues and concerns of interest to AOS from a range of destinations in the circumpolar Arctic region\, including Alaska\, Arctic Canada\, Iceland\, Svalbard\, the mainland European Arctic and Russia. The article also draws comparisons with the situation in Antarctica. On the basis of a collective analysis provided by members of the International Polar Tourism Research Network from across the polar regions\, we conclude that the potential role for tourism in the development and implementation of AOS is significant and has been overlooked.",,"cbu:294,citekey: delaBarre2016,doi: 10.3402/polar.v35.24980,cbu-school: School of Arts and Social Sciences,cbu-department: Experiential Studies in Community and Sport","sea-ice,Antarctic,Arctic,citizen science,iptrn,observation systems,tourism","de la Barre\, Suzanne (author),Maher\, Patrick (author),Dawson\, Jackie (author),Hillmer-Pegram\, Kevin (author),Huijbens\, Edward (author),Lamers\, Machiel (author),Liggett\, Daniela (author),Muller\, Dieter (author),Pashkevich\, Albina (author),Stewart\, Emma (author)",,2016,Tourism and Arctic Observation Systems: exploring the relationships,CC-BY-NC,"Text,Journal Article",,,,https://cbufaces.cairnrepo.org/islandora/object/cbu:294/datastream/PDF/download,603,ir:citationCModel
cbu:703,,info:fedora/cbu:faculty-works,,,,,,1320-7881--Nursing Inquiry,"The purpose of this exploratory descriptive study was to examine a process model of the nervios experience of 30 Mexican seasonal farm workers. Focused interviews were conducted in Spanish to determine the workers' perspectives on their experiences of nervios while residing in rural\, southwest Ontario. Data for analysis originated from variables created to represent key themes that had emerged from open coding of the interviews. Simultaneous entry\, multiple regression analyses revealed that provocation\, control salience\, and cognitive sensory motor distress directly explained 67.2% of the variation in worker expressions of negative affectivity. The combination fear\, feeling trapped\, and giving in mediated the relationship of provocation\, control salience and cognitive sensory motor distress to expressions of negative affectivity (R-2 = 88.1%). Control salience and its dampening effect on other elements of the nervios experience\, however\, appeared to be key to whether subjects experienced negative reactions to being provoked or distressed. This evidence points to nervios being a powerful\, holistic idiom of distress with at least six variables contributing to its affective negativity. This information is important to our understanding of how nervios unfolds and for accurate specification of a nervios model for clinical practice and research. It also sets the stage for improved therapeutic alliances with nervios sufferers\, and social action to reduce factors that provoke nervios.",,"cbu:703,citekey: England2007,doi: 10.1111/j.1440-1800.2007.00368.x,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies","culture,mental-health,Mexican farm workers,nervios,ataques-de-nervios,mediating variables,panic disorder","England\, Margaret (author),Mysyk\, Avis (author)",,2007,An examination of nervios among Mexican seasonal farm workers,,"Text,Journal Article",,,,,604,ir:citationCModel
